id,unit_name,gender,race,appointed_date,resigned_time
9,008,M,Hispanic,1995,2017
9,008,F,Hispanic,1982,2011
9,008,M,White,1991,2017
9,008,M,White,1995,2016
9,008,M,White,2002,2004
9,008,M,White,1967,1999
9,008,M,White,1957,2000
9,008,M,White,1955,1984
9,008,M,White,1955,1985
9,008,M,White,1957,1985
9,008,M,Hispanic,1986,2011
9,008,M,Black,1994,2016
9,008,M,White,1996,2017
9,008,M,White,1999,2012
9,008,M,Hispanic,1991,2015
9,008,M,White,2010,2016
9,008,M,White,1993,2009
9,008,F,Hispanic,1991,2015
9,008,M,White,1971,2008
9,008,M,White,1997,2009
9,008,F,White,1988,2011
9,008,M,White,1991,2012
9,008,M,White,1988,2016
9,008,F,White,1981,2012
9,008,M,White,1986,2013
9,008,F,White,1991,2016
9,008,M,White,2000,2012
9,008,M,White,2007,2014
9,008,M,White,1973,2000
9,008,M,White,2006,2015
9,008,M,White,1997,2005
9,008,M,White,1994,2009
9,008,M,White,1985,2009
9,008,M,Hispanic,2012,2015
9,008,M,White,2014,2016
9,008,M,White,1957,1986
9,008,M,White,1961,1988
9,008,M,White,1966,1996
9,008,M,White,1973,2002
9,008,F,White,1986,2003
9,008,M,White,1968,2008
9,008,M,White,1986,2011
9,008,M,White,1968,2008
9,008,M,White,1977,2004
9,008,M,White,1972,2004
9,008,M,White,1971,1994
9,008,F,White,1985,2001
9,008,M,White,1965,1997
9,008,F,White,1978,1995
9,008,M,White,1967,1993
9,008,M,White,1986,2012
9,008,M,Black,1975,2009
9,008,M,Black,1994,2012
9,008,F,White,1988,2014
9,008,M,White,1966,1990
9,008,M,White,1957,1987
9,008,M,White,1970,2000
9,008,M,White,1967,1996
9,008,M,White,1961,1989
9,008,M,White,1968,1999
9,008,F,White,1991,2017
9,008,M,White,1968,1998
9,008,M,White,1968,1993
9,008,M,White,1966,1997
9,008,M,White,1970,2000
9,008,M,White,1999,2016
9,008,M,White,1955,1982
9,008,M,White,1957,1981
9,008,M,White,1979,1981
9,008,M,Black,1955,1982
9,008,M,White,1973,1983
9,008,M,White,1956,1986
9,008,M,White,1953,1986
9,008,M,White,1961,1986
9,008,M,White,1955,1987
9,008,M,White,1958,1987
9,008,M,White,1958,1994
9,008,M,White,1992,2002
9,008,M,White,1968,1998
9,008,M,White,1970,1995
9,008,M,White,1971,2003
9,008,F,White,1996,2004
9,008,M,White,1973,2004
9,008,M,White,1980,2010
9,008,M,White,1970,2000
9,008,M,White,1967,1999
9,008,M,White,1973,2001
9,008,M,White,1969,1995
9,008,M,White,1968,2005
9,008,F,White,1986,2011
9,008,M,White,1962,1993
9,008,M,White,1956,1987
9,008,M,White,1955,1986
9,008,M,White,1961,1987
9,008,M,Black,1955,1987
9,008,M,White,1966,1996
9,008,M,White,1961,1987
9,008,M,White,1965,1993
9,008,M,White,1955,1987
9,008,M,White,1958,1988
9,008,M,White,1957,1988
9,008,M,White,1956,1987
9,008,M,White,1956,1987
9,008,F,Black,1992,2005
9,008,M,White,1961,1991
9,008,M,White,1957,1989
9,008,F,White,1997,2004
9,008,M,White,1971,2002
9,008,M,White,1953,1986
9,008,M,White,1976,1987
9,008,M,White,1957,1989
9,008,M,White,1955,1988
9,008,M,White,1957,1981
9,008,F,White,1982,2012
9,008,F,White,1976,2008
9,008,M,White,1994,2016
9,008,M,White,1968,1999
9,008,M,White,1970,2005
9,008,M,White,1965,2003
9,008,M,White,1975,2004
9,008,M,White,1975,2007
9,008,F,White,1982,2016
9,008,M,White,1980,2016
9,008,M,White,1987,2016
9,008,M,Hispanic,1983,2013
9,008,M,White,1982,2016
9,008,M,White,1991,2016
9,008,M,White,1970,2011
9,008,M,White,1973,2010
9,008,F,Asian/Pacific,1985,2012
9,008,M,White,1977,2007
9,008,M,White,1985,2012
9,008,M,White,1987,2015
9,008,M,White,1978,2007
9,008,F,Black,1985,2016
9,008,M,White,1968,2001
9,008,M,White,1962,2003
9,008,M,White,1991,2013
9,008,M,White,1973,1998
9,008,M,Black,1969,2003
9,008,M,White,1986,2006
9,008,M,White,1982,2008
9,008,M,White,1971,2001
9,008,F,White,1986,2008
9,008,M,White,1973,2002
9,008,M,White,1962,1993
9,008,M,White,1977,2011
9,008,M,White,1973,2005
9,008,M,White,1970,2000
9,008,M,White,1970,2002
9,008,M,White,1977,2006
9,008,M,White,1961,1993
9,008,M,White,1970,2009
9,008,M,White,1978,2010
9,008,M,White,1973,2005
9,008,M,White,1953,1986
9,008,M,White,1976,1987
9,008,M,White,1985,2014
9,008,F,Black,1990,2011
9,008,M,White,1981,2009
9,008,M,White,1966,2006
9,008,M,White,1972,2002
9,008,M,Hispanic,1991,2020
9,008,M,White,1970,2008
9,008,M,White,1965,1994
9,008,M,White,1956,1984
9,008,M,White,1991,1995
9,008,M,White,1971,1999
9,008,M,Hispanic,2006,2011
9,008,F,White,1986,2007
9,008,M,White,1956,1981
9,008,M,White,1966,2003
9,008,M,White,1966,1989
9,008,M,White,1967,1995
9,008,M,White,1999,2000
9,008,M,White,1967,2000
9,008,M,White,1973,2003
9,008,M,White,1993,2008
9,008,M,White,1981,2017
9,008,M,White,1971,1999
9,008,M,White,1973,2008
9,008,M,White,1997,2002
9,008,M,White,1965,1995
9,008,M,White,1972,1998
9,008,M,White,1981,1985
9,008,M,White,1977,1995
9,008,M,White,1968,1995
9,008,M,White,1982,1997
9,008,M,White,1975,2011
9,008,M,Black,1986,2014
9,008,M,White,1994,2017
9,008,M,White,1992,2004
9,008,M,White,1968,2010
9,008,M,White,1966,1994
9,008,M,White,1966,1996
9,008,M,White,1968,2000
9,008,M,White,1976,1986
9,008,M,White,1993,1996
9,008,M,Hispanic,1988,2016
9,008,M,White,1971,2002
9,008,M,White,1977,2003
9,008,M,White,1972,2004
9,008,F,White,1968,1996
9,008,M,White,1957,1986
9,008,M,White,1966,2000
9,008,M,White,1988,2017
9,008,M,White,1994,2017
9,008,M,Hispanic,1970,1981
9,008,M,White,1997,2019
9,008,M,White,1986,2000
9,008,M,White,1992,2015
9,008,M,White,1967,1998
9,008,M,White,1970,2000
9,008,M,White,1972,1990
9,008,M,White,1966,2001
9,008,M,White,1992,2010
9,008,F,White,1992,2014
9,008,M,Black,1997,2017
9,008,M,Hispanic,1998,2004
9,008,F,Black,1991,2007
9,008,M,White,1965,2000
9,008,M,White,1970,2001
9,008,M,White,1968,1993
9,008,M,White,1970,1998
9,008,M,White,1968,1999
9,008,F,White,1986,2016
9,008,M,White,1986,2016
9,008,M,White,1971,1995
9,008,M,White,1985,1995
9,008,F,White,1996,2016
9,008,M,Hispanic,1970,1998
9,008,F,White,1997,2000
9,008,M,White,1969,2001
9,008,F,White,1986,2016
9,008,M,White,1968,1991
9,008,M,White,1971,2000
9,008,M,White,1972,2001
9,008,M,White,1981,2004
9,008,M,White,1981,1992
9,008,M,Black,1976,1996
9,008,M,White,1970,1996
9,008,M,White,1967,1997
9,008,M,Hispanic,1994,2003
9,008,M,White,1999,2005
9,008,F,White,1997,1999
9,008,M,White,1953,1982
9,008,M,White,1952,1983
9,008,M,White,1958,1985
9,008,M,White,1956,1986
9,008,M,White,1959,1986
9,008,M,White,1952,1992
9,008,M,White,1968,1995
9,008,M,White,1971,2011
9,008,F,White,1988,2010
9,008,M,Black,1993,1999
9,008,M,White,1966,1997
9,008,M,White,1995,2000
9,008,M,White,1969,2003
9,008,M,White,1997,2008
9,008,M,White,1998,2005
9,008,M,White,1992,2002
9,008,F,White,1981,2003
9,008,M,White,1996,2000
9,008,M,White,1971,2004
9,008,M,White,1968,1998
9,008,M,White,1970,1999
9,008,M,White,1970,2004
9,008,M,Hispanic,1970,1995
9,008,F,White,1992,2009
9,008,M,White,1955,1986
9,008,M,White,1948,1985
9,008,M,White,1969,1997
9,008,M,Black,1955,1986
9,008,M,White,1957,1983
9,008,M,White,1955,1986
9,008,M,Black,1986,1987
9,008,M,White,1966,1987
9,008,M,White,1955,1986
9,008,M,White,1965,1994
9,008,M,White,1966,1986
9,008,M,White,1969,2002
9,008,M,White,1970,2010
9,008,M,White,1971,2007
9,008,M,White,1973,1986
9,008,M,White,1946,1983
9,008,M,White,1983,2022
9,008,M,White,1965,1994
9,008,M,White,1957,1986
9,008,M,White,1953,1992
9,008,M,White,1949,1981
9,008,M,White,1955,1986
9,008,M,White,1968,1998
9,008,M,White,1952,1988
9,008,M,White,1961,1988
9,008,M,White,1957,1989
9,008,M,White,1956,1986
9,008,M,White,1954,1984
9,008,M,Black,1962,1988
9,008,M,White,1956,1988
9,008,M,White,1950,1980
9,008,M,White,1956,1981
9,008,M,Black,1966,1985
9,008,M,White,1996,2020
9,008,M,White,1964,2001
9,008,M,White,1957,1993
9,008,M,White,1957,1991
9,008,M,White,1961,2000
9,008,M,White,1956,1991
9,008,M,White,1955,1989
9,008,M,Black,1986,1991
9,008,M,White,1956,1981
9,008,M,White,1946,1982
9,008,M,White,1946,1982
9,008,M,White,1956,1988
9,008,M,White,1967,1996
9,008,M,White,1966,1998
9,008,M,White,1967,1993
9,008,M,White,1958,1984
9,008,M,White,1972,2002
9,008,M,White,1994,2000
9,008,M,White,1970,2003
9,008,F,White,1993,2010
9,008,M,White,1973,2011
9,008,M,Hispanic,1970,2001
9,008,M,White,1967,1998
9,008,M,White,1980,2001
9,008,M,White,1968,2001
9,008,M,White,1981,2003
9,008,M,White,1992,2020
9,008,M,Hispanic,1970,1995
9,008,F,White,1992,1997
9,008,M,White,1971,2004
9,008,F,White,1982,2004
9,008,M,White,1977,2006
9,008,F,White,1990,2010
9,008,M,Hispanic,2004,2009
9,008,M,White,1996,2017
9,008,F,Hispanic,1987,2014
9,008,F,White,1987,2002
9,008,M,White,1973,2004
9,008,M,White,1969,1993
9,008,M,White,1946,1981
9,008,M,White,1969,1981
9,008,M,White,1965,1984
9,008,M,White,1997,2017
9,008,M,Hispanic,1990,2017
9,008,M,White,1972,1998
9,008,M,White,1989,1998
9,008,M,White,1966,1993
9,008,M,Hispanic,1983,2005
9,008,M,White,1972,2010
9,008,F,White,1982,2011
9,008,M,White,1996,2005
9,008,M,White,1968,1996
9,008,M,White,1973,2004
9,008,M,Black,1994,1998
9,008,M,Black,1981,2009
9,008,M,Hispanic,1986,1995
9,008,F,White,1986,2009
9,008,M,Hispanic,1986,2007
9,008,M,White,1971,1984
9,008,M,White,1968,1989
9,008,F,White,1992,2020
9,008,M,Black,1964,1991
9,008,M,White,1969,1998
9,008,F,White,1989,2017
9,008,M,White,1970,2001
9,008,F,Black,1988,2012
9,008,M,White,1966,1999
9,008,F,White,1982,2005
9,008,M,White,1976,2006
9,008,F,Hispanic,2002,2010
9,008,M,White,1958,1990
9,008,F,White,1996,2016
9,008,M,White,1947,1981
9,008,M,White,1954,1981
9,008,M,White,1969,1982
9,008,M,White,1948,1982
9,008,M,White,1958,1984
9,008,M,White,1955,1985
9,008,M,Hispanic,1970,1985
9,008,M,Hispanic,2004,2009
9,008,M,Black,1985,2010
9,008,M,White,1968,1998
9,008,M,White,1995,2007
9,008,M,White,1971,2004
9,008,M,White,1967,2009
9,008,M,White,1967,2007
9,008,F,White,1993,2002
9,008,M,White,1972,1998
9,008,F,White,1987,2007
9,008,M,White,1970,1995
9,008,M,White,1967,1995
9,008,M,White,1965,1997
9,008,M,White,1966,1997
9,008,M,White,1968,1999
9,008,M,White,1972,2004
9,008,M,White,1973,2006
9,008,M,White,1972,2001
9,008,M,White,1973,2003
9,008,M,White,1961,1991
9,008,M,White,1961,1994
9,008,M,White,1982,1984
9,008,M,White,1959,1983
9,008,M,White,1955,1985
9,008,M,White,1950,1986
9,008,M,White,1954,1986
9,008,M,Hispanic,2012,2014
9,008,M,White,1954,1981
9,008,M,Black,1970,1982
9,008,M,White,1951,1985
9,008,M,White,1973,2011
9,008,M,White,1971,2004
9,008,F,White,1981,2016
9,008,M,White,1977,2006
9,008,M,White,1962,1987
9,008,M,White,1955,1983
9,008,M,Hispanic,1998,2005
9,008,M,Hispanic,1967,1985
9,008,M,White,1961,1990
9,008,M,White,1957,1993
9,008,M,White,1972,2007
9,008,M,White,1962,1992
9,008,M,White,1964,2002
9,008,M,White,1946,1988
9,008,M,White,1948,1986
12,011,M,White,1967,1980
12,011,M,White,1947,1980
12,011,M,White,1980,2005
12,011,M,White,1966,1999
12,011,M,White,1968,1995
12,011,M,Black,1977,2009
12,011,F,White,1986,2012
12,011,F,White,1981,2007
12,011,M,White,1970,2003
12,011,M,White,1954,1981
12,011,M,White,1956,1983
12,011,M,White,1980,2010
12,011,M,White,1968,1997
12,011,M,White,1950,1985
12,011,M,White,1951,1982
12,011,M,Black,1988,2009
12,011,M,White,1989,2009
12,011,M,Black,1991,2011
12,011,M,Black,1982,2007
12,011,M,White,2000,2017
12,011,M,Black,1954,1983
12,011,M,White,1986,1991
12,011,M,Black,1990,2013
12,011,M,Black,1986,2016
12,011,M,Black,1956,1987
12,011,M,White,2005,2008
12,011,M,Black,2006,2015
12,011,M,White,1977,1987
12,011,F,White,1982,2002
12,011,M,Hispanic,2004,2008
12,011,M,Hispanic,2006,2016
12,011,M,Black,1967,2002
12,011,M,White,2006,2012
12,011,M,White,1959,1994
12,011,M,Hispanic,1996,2001
12,011,M,Black,1965,1996
12,011,M,White,1986,1998
12,011,F,Black,1981,2003
12,011,M,Black,1988,2012
12,011,M,Black,2007,2014
12,011,M,Hispanic,1997,2015
12,011,M,White,1962,1992
12,011,F,Black,1987,2017
12,011,M,Black,1991,2017
12,011,M,White,1980,1984
12,011,M,White,1956,1985
12,011,M,White,1986,1990
12,011,M,Black,1991,2014
12,011,M,White,1999,2016
12,011,M,Hispanic,2001,2017
12,011,M,Black,1985,2009
12,011,M,White,2006,2014
12,011,M,White,2011,2016
12,011,M,White,1958,1992
12,011,M,Black,1987,2012
12,011,M,Black,1991,2012
12,011,M,White,1991,2015
12,011,M,White,1980,2010
12,011,M,White,1991,2015
12,011,F,Black,1991,2005
12,011,M,White,1991,2014
12,011,M,Black,1989,2012
12,011,M,Black,1985,2010
12,011,F,White,1990,2010
12,011,M,Black,2006,2011
12,011,F,Black,2002,2016
12,011,M,White,2001,2005
12,011,M,White,1997,2010
12,011,M,Black,1989,2015
12,011,M,Hispanic,2002,2017
12,011,M,Hispanic,2004,2015
12,011,M,White,2005,2012
12,011,M,White,1986,2016
12,011,M,White,2006,2016
12,011,F,Black,2003,2014
12,011,M,White,1998,2005
12,011,M,White,2005,2015
12,011,M,White,2002,2004
12,011,M,White,2004,2012
12,011,M,White,2010,2013
12,011,M,Black,1985,2010
12,011,M,Black,1986,2012
12,011,M,Black,1970,2006
12,011,M,White,2013,2016
12,011,M,White,2006,2011
12,011,F,Hispanic,2005,2012
12,011,M,White,2006,2008
12,011,M,White,1956,1986
12,011,M,White,1958,1987
12,011,M,Hispanic,1977,1989
12,011,M,Black,1969,1997
12,011,F,Black,1991,2009
12,011,M,White,1973,1996
12,011,M,White,1967,1995
12,011,M,White,1973,2003
12,011,F,Black,1991,2013
12,011,M,White,1990,1991
12,011,M,Black,1972,1997
12,011,F,White,1987,1997
12,011,M,Black,1983,1990
12,011,M,White,1990,2016
12,011,M,White,1955,1991
12,011,M,Black,1966,1995
12,011,M,Hispanic,1973,1981
12,011,M,Black,1980,1986
12,011,M,White,1980,1987
12,011,M,Black,1975,1996
12,011,M,Black,1986,2006
12,011,M,White,1980,1986
12,011,M,White,1966,1999
12,011,M,Black,1986,1990
12,011,M,Hispanic,1999,2002
12,011,M,Hispanic,1973,2002
12,011,F,Black,1977,2010
12,011,M,White,1970,2004
12,011,M,Black,1975,1985
12,011,M,White,1968,1993
12,011,M,White,1977,1989
12,011,M,White,1977,1984
12,011,M,Hispanic,1980,1985
12,011,M,Black,1960,1990
12,011,M,Black,1976,1986
12,011,M,Black,1964,1995
12,011,F,Hispanic,1988,2016
12,011,M,White,1953,1986
12,011,M,White,1956,1987
12,011,M,White,1957,1986
12,011,M,White,1956,1987
12,011,M,White,1961,1988
12,011,M,White,1976,1989
12,011,M,Black,1958,1992
12,011,M,White,1986,1988
12,011,M,White,1957,1990
12,011,M,Black,1961,1986
12,011,M,White,1956,1987
12,011,M,Black,1962,1996
12,011,M,White,1962,1990
12,011,M,White,1966,2003
12,011,M,White,1957,1992
12,011,M,White,1957,1989
12,011,M,White,1958,1992
12,011,M,Black,1952,1985
12,011,M,Black,1966,1994
12,011,M,White,1987,2016
12,011,F,Hispanic,1978,2003
12,011,M,White,1990,2016
12,011,M,White,1971,1994
12,011,M,Black,1969,1998
12,011,M,White,1972,1998
12,011,M,Black,1977,2003
12,011,M,White,1970,2008
12,011,M,White,1966,1998
12,011,M,Black,1968,1995
12,011,M,Hispanic,1966,1991
12,011,M,White,1971,1997
12,011,M,Black,1960,1988
12,011,M,White,1957,1986
12,011,M,White,1953,1985
12,011,M,White,1970,2010
12,011,M,Black,1968,2001
12,011,M,Black,1961,1993
12,011,M,White,1962,1990
12,011,M,White,1954,1986
12,011,M,White,1968,2004
12,011,M,White,1952,1988
12,011,M,Black,1968,2000
12,011,M,White,1986,2013
12,011,M,White,1967,1980
12,011,M,White,1971,1980
12,011,F,White,1986,1995
12,011,M,White,1958,1986
12,011,M,White,1954,1982
12,011,M,Black,1954,1987
12,011,M,White,1947,1981
12,011,M,White,1995,1996
12,011,F,Hispanic,1998,2001
12,011,M,White,1998,2005
12,011,M,White,2001,2002
12,011,F,White,1991,2005
12,011,M,White,1985,2012
12,011,M,White,1986,2016
12,011,M,Black,1991,2015
12,011,M,White,1972,1996
12,011,M,White,1967,2000
12,011,M,Black,1976,1997
12,011,F,Black,1981,1999
12,011,M,White,1966,1986
12,011,M,White,1985,2015
12,011,F,White,1993,2017
12,011,M,White,1973,1997
12,011,M,Hispanic,2014,2014
12,011,M,White,2007,2017
12,011,M,Black,1968,1991
12,011,F,Black,1986,2020
12,011,M,White,2013,2016
12,011,M,Black,1976,2004
12,011,M,Hispanic,1999,2010
12,011,M,Black,1987,2016
12,011,F,Black,1992,2017
12,011,M,Black,1994,2003
12,011,M,Black,1976,1993
12,011,M,White,1982,1986
12,011,M,Black,1987,2016
12,011,F,Black,1996,2002
12,011,M,White,1999,2016
12,011,M,White,1990,2018
12,011,M,Hispanic,1986,1989
12,011,M,White,1968,2001
12,011,M,White,1967,2001
12,011,F,White,1991,2019
12,011,M,Hispanic,1997,2013
12,011,M,White,1966,1996
12,011,M,White,2009,2016
12,011,M,White,1955,1984
12,011,M,White,1957,1986
12,011,M,White,1976,1986
12,011,M,White,1968,1987
12,011,M,Black,1967,1996
12,011,M,White,1966,1996
12,011,M,Black,1986,2003
12,011,M,White,1973,2005
12,011,M,Black,1993,2003
12,011,F,Black,1981,1984
12,011,M,White,1972,1996
12,011,M,White,1953,1985
12,011,M,White,1956,1985
12,011,F,Black,1978,1981
12,011,M,White,1953,1984
12,011,M,Black,1953,1984
12,011,M,Black,1961,1986
12,011,M,White,1970,1982
12,011,M,Black,1954,1987
12,011,M,White,1961,1986
12,011,M,Black,1956,1987
12,011,M,White,1952,1984
12,011,F,White,1998,2000
12,011,F,Black,1986,2007
12,011,M,Black,1962,1988
12,011,M,Black,1956,1987
12,011,M,Black,1961,1987
12,011,M,White,1956,1985
12,011,M,Black,1986,2001
12,011,M,White,1973,1995
12,011,M,White,1959,1986
12,011,M,White,1965,1999
12,011,M,White,1956,1980
12,011,M,White,1946,1981
12,011,M,White,1959,1992
12,011,M,White,1971,1991
12,011,M,White,1961,1988
12,011,M,White,1962,1984
12,011,M,White,1973,1980
12,011,M,White,1973,1980
12,011,F,Black,1985,2012
12,011,M,White,1956,1984
12,011,M,White,2000,2004
12,011,F,Black,1986,2000
12,011,M,Black,1952,1981
12,011,M,White,1960,1987
12,011,M,White,1957,1985
12,011,F,White,1974,1999
12,011,F,Black,1986,2006
12,011,M,Black,1975,1985
12,011,F,White,1990,2017
12,011,M,White,1977,1999
12,011,M,Black,1976,2013
12,011,M,White,1967,2000
12,011,M,Black,1973,2000
12,011,M,White,1976,2007
12,011,F,Black,1987,2014
12,011,M,Hispanic,1994,2014
12,011,M,Black,1991,2018
12,011,M,Black,1961,1985
12,011,F,White,1994,1999
12,011,M,White,1982,2006
12,011,F,Black,1999,2006
12,011,M,Black,1994,2017
12,011,M,White,1973,1981
12,011,M,White,1969,1985
12,011,M,Black,1956,1985
12,011,M,White,1966,1989
12,011,M,Black,1989,2017
12,011,F,White,1988,2017
12,011,M,White,1994,1998
12,011,M,Black,1986,2016
12,011,M,White,1982,2002
12,011,M,White,1961,1993
12,011,F,Black,1990,2017
12,011,M,Black,1968,1997
12,011,M,White,1963,1994
12,011,M,Hispanic,1993,2014
12,011,M,Black,1977,1990
12,011,M,Hispanic,1988,1999
12,011,F,Black,1994,2010
12,011,M,White,1971,2000
12,011,M,Black,1986,1994
12,011,M,White,1975,1987
12,011,M,Black,1976,2004
12,011,M,White,1973,2002
12,011,M,White,1999,2005
12,011,F,Black,1980,2001
12,011,F,White,1991,2012
12,011,M,White,1998,1999
12,011,M,White,1995,2002
12,011,M,Hispanic,1994,2013
12,011,F,White,2004,2015
12,011,M,White,1955,1986
12,011,M,Hispanic,1970,1982
12,011,M,White,1961,1983
12,011,M,White,1960,1985
12,011,M,White,1961,1987
12,011,F,Black,1977,1988
12,011,F,Black,1990,2004
12,011,M,White,1972,1998
12,011,M,White,1995,2003
12,011,M,White,1994,1998
12,011,M,White,1995,2000
12,011,M,White,1970,2004
12,011,M,White,1996,2000
12,011,M,White,1991,2011
12,011,M,Black,1962,1985
12,011,M,White,1972,2005
12,011,M,White,1955,1985
12,011,M,Black,1956,1991
12,011,M,White,1956,1985
12,011,M,Black,1955,1991
12,011,M,White,1957,1985
12,011,M,White,1957,1985
12,011,M,White,1957,1986
12,011,M,White,1954,1986
12,011,M,Black,1955,1987
12,011,F,White,1986,1990
12,011,M,White,2014,2016
12,011,M,White,1972,1992
12,011,M,White,1961,1986
12,011,M,White,1987,1989
12,011,M,Black,1958,1983
12,011,M,White,1973,1985
12,011,M,White,2002,2004
12,011,M,White,1966,2002
12,011,M,White,1955,1986
12,011,M,White,1966,1999
12,011,M,Black,1962,1993
12,011,M,White,1961,1987
12,011,M,White,1982,2017
12,011,M,White,1955,1980
12,011,M,White,1949,1984
12,011,M,White,1971,1997
12,011,M,White,1962,1993
12,011,M,White,1965,1996
